date,lon,lat,elev,snow
2011-11-01,120.378,-38.912,5900.0,-0.53
2011-11-02,120.378,-38.912,5900.0,-0.57
2011-11-03,120.378,-38.912,5900.0,-0.58
2011-11-04,120.378,-38.912,5900.0,0.1
2011-11-05,120.378,-38.912,5900.0,0.01
2011-11-06,120.378,-38.912,5900.0,0.66
2011-11-07,120.378,-38.912,5900.0,0.57
2011-11-08,120.378,-38.912,5900.0,0.5
2011-11-09,120.378,-38.912,5900.0,0.49
2011-11-10,120.378,-38.912,5900.0,0.53
2011-11-11,120.378,-38.912,5900.0,0.51
2011-11-12,120.378,-38.912,5900.0,0.62
2011-11-13,120.378,-38.912,5900.0,0.28
2011-11-14,120.378,-38.912,5900.0,0.18
2011-11-15,120.378,-38.912,5900.0,0.22
2011-11-16,120.378,-38.912,5900.0,0.3
2011-11-17,120.378,-38.912,5900.0,0.25
2011-11-18,120.378,-38.912,5900.0,0.3
2011-11-19,120.378,-38.912,5900.0,0.36
2011-11-20,120.378,-38.912,5900.0,0.46
2011-11-21,120.378,-38.912,5900.0,0.56
2011-11-22,120.378,-38.912,5900.0,0.57
2011-11-23,120.378,-38.912,5900.0,0.56
2011-11-24,120.378,-38.912,5900.0,0.6
2011-11-25,120.378,-38.912,5900.0,0.8
2011-11-26,120.378,-38.912,5900.0,0.8
2011-11-27,120.378,-38.912,5900.0,0.82
2011-11-28,120.378,-38.912,5900.0,0.8
2011-11-29,120.378,-38.912,5900.0,0.76
2011-11-30,120.378,-38.912,5900.0,0.85
2011-12-01,120.378,-38.912,5900.0,0.83
2011-12-02,120.378,-38.912,5900.0,0.77
2011-12-03,120.378,-38.912,5900.0,0.71
2011-12-04,120.378,-38.912,5900.0,0.67
2011-12-05,120.378,-38.912,5900.0,0.65
2011-12-06,120.378,-38.912,5900.0,0.67
2011-12-07,120.378,-38.912,5900.0,0.65
2011-12-08,120.378,-38.912,5900.0,0.64
2011-12-09,120.378,-38.912,5900.0,0.77
2011-12-10,120.378,-38.912,5900.0,0.87
2011-12-11,120.378,-38.912,5900.0,0.76
2011-12-12,120.378,-38.912,5900.0,0.76
2011-12-13,120.378,-38.912,5900.0,0.79
2011-12-14,120.378,-38.912,5900.0,0.79
2011-12-15,120.378,-38.912,5900.0,
2011-12-16,120.378,-38.912,5900.0,0.72
2011-12-17,120.378,-38.912,5900.0,0.73
2011-12-18,120.378,-38.912,5900.0,0.82
2011-12-19,120.378,-38.912,5900.0,0.66
2011-12-20,120.378,-38.912,5900.0,0.53
2011-12-21,120.378,-38.912,5900.0,0.8
2011-12-22,120.378,-38.912,5900.0,0.84
2011-12-23,120.378,-38.912,5900.0,0.5
2011-12-24,120.378,-38.912,5900.0,0.82
2011-12-25,120.378,-38.912,5900.0,0.76
2011-12-26,120.378,-38.912,5900.0,0.75
2011-12-27,120.378,-38.912,5900.0,0.64
2011-12-28,120.378,-38.912,5900.0,0.48
2011-12-29,120.378,-38.912,5900.0,0.54
2011-12-30,120.378,-38.912,5900.0,0.19
2011-12-31,120.378,-38.912,5900.0,0.03
2012-01-01,120.378,-38.912,5900.0,0.1
2012-01-02,120.378,-38.912,5900.0,0.14
2012-01-03,120.378,-38.912,5900.0,0.08
2012-01-04,120.378,-38.912,5900.0,0.01
2012-01-05,120.378,-38.912,5900.0,0.06
2012-01-06,120.378,-38.912,5900.0,0.04
2012-01-07,120.378,-38.912,5900.0,0.0
2012-01-08,120.378,-38.912,5900.0,0.0
2012-01-09,120.378,-38.912,5900.0,0.0
2012-01-10,120.378,-38.912,5900.0,0.0
2012-01-11,120.378,-38.912,5900.0,0.0
2012-01-12,120.378,-38.912,5900.0,0.0
2012-01-13,120.378,-38.912,5900.0,0.0
2012-01-14,120.378,-38.912,5900.0,0.0
2012-01-15,120.378,-38.912,5900.0,0.0
2012-01-16,120.378,-38.912,5900.0,0.0
2012-01-17,120.378,-38.912,5900.0,0.0
