date,lon,lat,elev,snow
2011-11-01,118.903,-37.388,10050.0,
2011-11-02,118.903,-37.388,10050.0,
2011-11-03,118.903,-37.388,10050.0,
2011-11-04,118.903,-37.388,10050.0,
2011-11-05,118.903,-37.388,10050.0,
2011-11-06,118.903,-37.388,10050.0,
2011-11-07,118.903,-37.388,10050.0,
2011-11-08,118.903,-37.388,10050.0,1.05
2011-11-09,118.903,-37.388,10050.0,1.15
2011-11-10,118.903,-37.388,10050.0,1.19
2011-11-11,118.903,-37.388,10050.0,1.2
2011-11-12,118.903,-37.388,10050.0,1.54
2011-11-13,118.903,-37.388,10050.0,1.54
2011-11-14,118.903,-37.388,10050.0,1.53
2011-11-15,118.903,-37.388,10050.0,1.54
2011-11-16,118.903,-37.388,10050.0,1.63
2011-11-17,118.903,-37.388,10050.0,1.69
2011-11-18,118.903,-37.388,10050.0,1.76
2011-11-19,118.903,-37.388,10050.0,1.84
2011-11-20,118.903,-37.388,10050.0,2.03
2011-11-21,118.903,-37.388,10050.0,2.49
2011-11-22,118.903,-37.388,10050.0,2.49
2011-11-23,118.903,-37.388,10050.0,2.47
2011-11-24,118.903,-37.388,10050.0,2.43
2011-11-25,118.903,-37.388,10050.0,2.48
2011-11-26,118.903,-37.388,10050.0,2.53
2011-11-27,118.903,-37.388,10050.0,2.49
2011-11-28,118.903,-37.388,10050.0,2.49
2011-11-29,118.903,-37.388,10050.0,2.58
2011-11-30,118.903,-37.388,10050.0,2.64
2011-12-01,118.903,-37.388,10050.0,2.59
2011-12-02,118.903,-37.388,10050.0,2.51
2011-12-03,118.903,-37.388,10050.0,2.5
2011-12-04,118.903,-37.388,10050.0,2.55
2011-12-05,118.903,-37.388,10050.0,2.6
2011-12-06,118.903,-37.388,10050.0,2.7
2011-12-07,118.903,-37.388,10050.0,2.86
2011-12-08,118.903,-37.388,10050.0,2.93
2011-12-09,118.903,-37.388,10050.0,2.94
2011-12-10,118.903,-37.388,10050.0,2.97
2011-12-11,118.903,-37.388,10050.0,2.93
2011-12-12,118.903,-37.388,10050.0,2.87
2011-12-13,118.903,-37.388,10050.0,2.81
2011-12-14,118.903,-37.388,10050.0,2.76
2011-12-15,118.903,-37.388,10050.0,2.72
2011-12-16,118.903,-37.388,10050.0,2.66
2011-12-17,118.903,-37.388,10050.0,2.57
2011-12-18,118.903,-37.388,10050.0,2.49
2011-12-19,118.903,-37.388,10050.0,2.45
2011-12-20,118.903,-37.388,10050.0,2.35
2011-12-21,118.903,-37.388,10050.0,2.31
2011-12-22,118.903,-37.388,10050.0,2.16
2011-12-23,118.903,-37.388,10050.0,1.99
2011-12-24,118.903,-37.388,10050.0,2.01
2011-12-25,118.903,-37.388,10050.0,1.93
2011-12-26,118.903,-37.388,10050.0,1.92
2011-12-27,118.903,-37.388,10050.0,1.88
2011-12-28,118.903,-37.388,10050.0,1.84
2011-12-29,118.903,-37.388,10050.0,1.71
2011-12-30,118.903,-37.388,10050.0,1.65
2011-12-31,118.903,-37.388,10050.0,1.6
2012-01-01,118.903,-37.388,10050.0,1.6
2012-01-02,118.903,-37.388,10050.0,1.57
2012-01-03,118.903,-37.388,10050.0,1.56
2012-01-04,118.903,-37.388,10050.0,1.53
2012-01-05,118.903,-37.388,10050.0,1.49
2012-01-06,118.903,-37.388,10050.0,1.47
2012-01-07,118.903,-37.388,10050.0,1.39
2012-01-08,118.903,-37.388,10050.0,1.29
2012-01-09,118.903,-37.388,10050.0,1.32
2012-01-10,118.903,-37.388,10050.0,1.26
2012-01-11,118.903,-37.388,10050.0,1.19
2012-01-12,118.903,-37.388,10050.0,1.17
2012-01-13,118.903,-37.388,10050.0,1.13
2012-01-14,118.903,-37.388,10050.0,1.15
2012-01-15,118.903,-37.388,10050.0,1.12
2012-01-16,118.903,-37.388,10050.0,1.09
