date,lon,lat,elev,snow
2011-11-01,121.368,-40.115,6500.0,0.12
2011-11-02,121.368,-40.115,6500.0,0.0
2011-11-03,121.368,-40.115,6500.0,0.0
2011-11-04,121.368,-40.115,6500.0,0.48
2011-11-05,121.368,-40.115,6500.0,0.48
2011-11-06,121.368,-40.115,6500.0,0.6
2011-11-07,121.368,-40.115,6500.0,0.72
2011-11-08,121.368,-40.115,6500.0,0.84
2011-11-09,121.368,-40.115,6500.0,0.84
2011-11-10,121.368,-40.115,6500.0,0.72
2011-11-11,121.368,-40.115,6500.0,0.6
2011-11-12,121.368,-40.115,6500.0,0.84
2011-11-13,121.368,-40.115,6500.0,0.96
2011-11-14,121.368,-40.115,6500.0,1.08
2011-11-15,121.368,-40.115,6500.0,0.36
2011-11-16,121.368,-40.115,6500.0,0.48
2011-11-17,121.368,-40.115,6500.0,0.84
2011-11-18,121.368,-40.115,6500.0,0.84
2011-11-19,121.368,-40.115,6500.0,1.44
2011-11-20,121.368,-40.115,6500.0,1.8
2011-11-21,121.368,-40.115,6500.0,2.04
2011-11-22,121.368,-40.115,6500.0,2.04
2011-11-23,121.368,-40.115,6500.0,2.16
2011-11-24,121.368,-40.115,6500.0,2.16
2011-11-25,121.368,-40.115,6500.0,2.28
2011-11-26,121.368,-40.115,6500.0,2.4
2011-11-27,121.368,-40.115,6500.0,2.4
2011-11-28,121.368,-40.115,6500.0,2.4
2011-11-29,121.368,-40.115,6500.0,2.4
2011-11-30,121.368,-40.115,6500.0,2.16
2011-12-01,121.368,-40.115,6500.0,1.44
2011-12-02,121.368,-40.115,6500.0,1.2
2011-12-03,121.368,-40.115,6500.0,1.56
2011-12-04,121.368,-40.115,6500.0,2.28
2011-12-05,121.368,-40.115,6500.0,
2011-12-06,121.368,-40.115,6500.0,2.16
2011-12-07,121.368,-40.115,6500.0,2.4
2011-12-08,121.368,-40.115,6500.0,2.52
2011-12-09,121.368,-40.115,6500.0,2.88
2011-12-10,121.368,-40.115,6500.0,3.36
2011-12-11,121.368,-40.115,6500.0,3.6
2011-12-12,121.368,-40.115,6500.0,3.6
2011-12-13,121.368,-40.115,6500.0,3.6
2011-12-14,121.368,-40.115,6500.0,3.84
2011-12-15,121.368,-40.115,6500.0,4.2
2011-12-16,121.368,-40.115,6500.0,4.08
2011-12-17,121.368,-40.115,6500.0,3.96
2011-12-18,121.368,-40.115,6500.0,3.84
2011-12-19,121.368,-40.115,6500.0,3.96
2011-12-20,121.368,-40.115,6500.0,3.96
2011-12-21,121.368,-40.115,6500.0,3.96
2011-12-22,121.368,-40.115,6500.0,3.96
2011-12-23,121.368,-40.115,6500.0,3.96
2011-12-24,121.368,-40.115,6500.0,4.2
2011-12-25,121.368,-40.115,6500.0,4.2
2011-12-26,121.368,-40.115,6500.0,4.2
2011-12-27,121.368,-40.115,6500.0,4.2
2011-12-28,121.368,-40.115,6500.0,4.2
2011-12-29,121.368,-40.115,6500.0,4.32
2011-12-30,121.368,-40.115,6500.0,4.08
2011-12-31,121.368,-40.115,6500.0,3.84
2012-01-01,121.368,-40.115,6500.0,3.96
2012-01-02,121.368,-40.115,6500.0,3.96
2012-01-03,121.368,-40.115,6500.0,3.96
2012-01-04,121.368,-40.115,6500.0,3.72
2012-01-05,121.368,-40.115,6500.0,3.54
2012-01-06,121.368,-40.115,6500.0,3.36
2012-01-07,121.368,-40.115,6500.0,3.36
2012-01-08,121.368,-40.115,6500.0,3.36
2012-01-09,121.368,-40.115,6500.0,3.28
2012-01-10,121.368,-40.115,6500.0,3.2
2012-01-11,121.368,-40.115,6500.0,3.1
