date,lon,lat,elev,snow
2011-11-01,120.375,-38.903,5150.0,-0.28
2011-11-02,120.375,-38.903,5150.0,-0.33
2011-11-03,120.375,-38.903,5150.0,-0.28
2011-11-04,120.375,-38.903,5150.0,0.46
2011-11-05,120.375,-38.903,5150.0,0.43
2011-11-06,120.375,-38.903,5150.0,0.85
2011-11-07,120.375,-38.903,5150.0,0.75
2011-11-08,120.375,-38.903,5150.0,0.69
2011-11-09,120.375,-38.903,5150.0,0.69
2011-11-10,120.375,-38.903,5150.0,0.66
2011-11-11,120.375,-38.903,5150.0,0.59
2011-11-12,120.375,-38.903,5150.0,0.42
2011-11-13,120.375,-38.903,5150.0,0.1
2011-11-14,120.375,-38.903,5150.0,-0.01
2011-11-15,120.375,-38.903,5150.0,-0.04
2011-11-16,120.375,-38.903,5150.0,-0.06
2011-11-17,120.375,-38.903,5150.0,-0.05
2011-11-18,120.375,-38.903,5150.0,-0.08
2011-11-19,120.375,-38.903,5150.0,0.5
2011-11-20,120.375,-38.903,5150.0,0.61
2011-11-21,120.375,-38.903,5150.0,0.66
2011-11-22,120.375,-38.903,5150.0,0.62
2011-11-23,120.375,-38.903,5150.0,0.62
2011-11-24,120.375,-38.903,5150.0,0.59
2011-11-25,120.375,-38.903,5150.0,0.61
2011-11-26,120.375,-38.903,5150.0,0.61
2011-11-27,120.375,-38.903,5150.0,0.57
2011-11-28,120.375,-38.903,5150.0,0.55
2011-11-29,120.375,-38.903,5150.0,0.57
2011-11-30,120.375,-38.903,5150.0,0.61
2011-12-01,120.375,-38.903,5150.0,0.69
2011-12-02,120.375,-38.903,5150.0,0.5
2011-12-03,120.375,-38.903,5150.0,0.3
2011-12-04,120.375,-38.903,5150.0,0.2
2011-12-05,120.375,-38.903,5150.0,0.1
2011-12-06,120.375,-38.903,5150.0,0.23
2011-12-07,120.375,-38.903,5150.0,0.0
2011-12-08,120.375,-38.903,5150.0,0.0
2011-12-09,120.375,-38.903,5150.0,0.0
2011-12-10,120.375,-38.903,5150.0,0.0
2011-12-11,120.375,-38.903,5150.0,0.0
2011-12-12,120.375,-38.903,5150.0,0.0
2011-12-13,120.375,-38.903,5150.0,0.0
2011-12-14,120.375,-38.903,5150.0,0.0
2011-12-15,120.375,-38.903,5150.0,0.0
2011-12-16,120.375,-38.903,5150.0,0.0
2011-12-17,120.375,-38.903,5150.0,0.0
2011-12-18,120.375,-38.903,5150.0,0.0
2011-12-19,120.375,-38.903,5150.0,0.0
2011-12-20,120.375,-38.903,5150.0,0.0
2011-12-21,120.375,-38.903,5150.0,0.0
2011-12-22,120.375,-38.903,5150.0,0.0
2011-12-23,120.375,-38.903,5150.0,0.0
2011-12-24,120.375,-38.903,5150.0,0.0
2011-12-25,120.375,-38.903,5150.0,0.0
2011-12-26,120.375,-38.903,5150.0,0.0
2011-12-27,120.375,-38.903,5150.0,0.0
2011-12-28,120.375,-38.903,5150.0,0.0
2011-12-29,120.375,-38.903,5150.0,0.0
2011-12-30,120.375,-38.903,5150.0,0.0
2011-12-31,120.375,-38.903,5150.0,0.0
2012-01-01,120.375,-38.903,5150.0,0.0
2012-01-02,120.375,-38.903,5150.0,0.0
2012-01-03,120.375,-38.903,5150.0,0.0
2012-01-04,120.375,-38.903,5150.0,0.0
2012-01-05,120.375,-38.903,5150.0,0.0
2012-01-06,120.375,-38.903,5150.0,0.0
2012-01-07,120.375,-38.903,5150.0,0.0
2012-01-08,120.375,-38.903,5150.0,0.0
2012-01-09,120.375,-38.903,5150.0,0.0
2012-01-10,120.375,-38.903,5150.0,0.0
2012-01-11,120.375,-38.903,5150.0,0.0
2012-01-12,120.375,-38.903,5150.0,0.0
2012-01-13,120.375,-38.903,5150.0,0.0
2012-01-14,120.375,-38.903,5150.0,0.59
2012-01-15,120.375,-38.903,5150.0,0.58
2012-01-16,120.375,-38.903,5150.0,0.53
2012-01-17,120.375,-38.903,5150.0,0.44
2012-01-18,120.375,-38.903,5150.0,0.69
2012-01-19,120.375,-38.903,5150.0,0.67
2012-01-20,120.375,-38.903,5150.0,1.11
2012-01-21,120.375,-38.903,5150.0,0.77
2012-01-22,120.375,-38.903,5150.0,1.29
2012-01-23,120.375,-38.903,5150.0,2.91
2012-01-24,120.375,-38.903,5150.0,3.41
2012-01-25,120.375,-38.903,5150.0,3.35
2012-01-26,120.375,-38.903,5150.0,3.33
2012-01-27,120.375,-38.903,5150.0,3.36
2012-01-28,120.375,-38.903,5150.0,3.21
2012-01-29,120.375,-38.903,5150.0,3.28
2012-01-30,120.375,-38.903,5150.0,3.26
2012-01-31,120.375,-38.903,5150.0,3.33
2012-02-01,120.375,-38.903,5150.0,3.25
2012-02-02,120.375,-38.903,5150.0,3.45
2012-02-03,120.375,-38.903,5150.0,3.36
2012-02-04,120.375,-38.903,5150.0,3.08
2012-02-05,120.375,-38.903,5150.0,3.14
2012-02-06,120.375,-38.903,5150.0,3.27
2012-02-07,120.375,-38.903,5150.0,3.28
2012-02-08,120.375,-38.903,5150.0,3.54
2012-02-09,120.375,-38.903,5150.0,3.46
2012-02-10,120.375,-38.903,5150.0,3.5
2012-02-11,120.375,-38.903,5150.0,3.53
2012-02-12,120.375,-38.903,5150.0,3.6
2012-02-13,120.375,-38.903,5150.0,4.18
2012-02-14,120.375,-38.903,5150.0,4.44
2012-02-15,120.375,-38.903,5150.0,4.98
2012-02-16,120.375,-38.903,5150.0,5.04
2012-02-17,120.375,-38.903,5150.0,5.04
2012-02-18,120.375,-38.903,5150.0,4.99
2012-02-19,120.375,-38.903,5150.0,4.98
2012-02-20,120.375,-38.903,5150.0,4.93
2012-02-21,120.375,-38.903,5150.0,5.02
2012-02-22,120.375,-38.903,5150.0,5.14
2012-02-23,120.375,-38.903,5150.0,5.12
2012-02-24,120.375,-38.903,5150.0,5.14
2012-02-25,120.375,-38.903,5150.0,5.2
2012-02-26,120.375,-38.903,5150.0,5.13
2012-02-27,120.375,-38.903,5150.0,4.98
2012-02-28,120.375,-38.903,5150.0,5.31
2012-02-29,120.375,-38.903,5150.0,5.78
2012-03-01,120.375,-38.903,5150.0,6.29
2012-03-02,120.375,-38.903,5150.0,7.0
2012-03-03,120.375,-38.903,5150.0,7.01
2012-03-04,120.375,-38.903,5150.0,7.03
2012-03-05,120.375,-38.903,5150.0,7.01
2012-03-06,120.375,-38.903,5150.0,7.06
2012-03-07,120.375,-38.903,5150.0,7.37
2012-03-08,120.375,-38.903,5150.0,7.46
2012-03-09,120.375,-38.903,5150.0,7.52
2012-03-10,120.375,-38.903,5150.0,7.59
2012-03-11,120.375,-38.903,5150.0,7.53
2012-03-12,120.375,-38.903,5150.0,7.66
2012-03-13,120.375,-38.903,5150.0,7.7
2012-03-14,120.375,-38.903,5150.0,8.45
2012-03-15,120.375,-38.903,5150.0,8.07
2012-03-16,120.375,-38.903,5150.0,7.55
2012-03-17,120.375,-38.903,5150.0,7.93
2012-03-18,120.375,-38.903,5150.0,8.2
2012-03-19,120.375,-38.903,5150.0,9.17
2012-03-20,120.375,-38.903,5150.0,9.12
2012-03-21,120.375,-38.903,5150.0,9.12
2012-03-22,120.375,-38.903,5150.0,8.74
2012-03-23,120.375,-38.903,5150.0,8.29
2012-03-24,120.375,-38.903,5150.0,8.15
2012-03-25,120.375,-38.903,5150.0,8.93
2012-03-26,120.375,-38.903,5150.0,8.19
2012-03-27,120.375,-38.903,5150.0,8.15
2012-03-28,120.375,-38.903,5150.0,8.67
2012-03-29,120.375,-38.903,5150.0,8.32
2012-03-30,120.375,-38.903,5150.0,8.07
2012-03-31,120.375,-38.903,5150.0,8.1
2012-04-01,120.375,-38.903,5150.0,8.21
2012-04-02,120.375,-38.903,5150.0,8.35
2012-04-03,120.375,-38.903,5150.0,8.15
2012-04-04,120.375,-38.903,5150.0,8.06
2012-04-05,120.375,-38.903,5150.0,7.7
2012-04-06,120.375,-38.903,5150.0,7.69
2012-04-07,120.375,-38.903,5150.0,7.7
2012-04-08,120.375,-38.903,5150.0,7.4
2012-04-09,120.375,-38.903,5150.0,6.79
2012-04-10,120.375,-38.903,5150.0,6.28
2012-04-11,120.375,-38.903,5150.0,5.83
2012-04-12,120.375,-38.903,5150.0,6.6
2012-04-13,120.375,-38.903,5150.0,7.36
2012-04-14,120.375,-38.903,5150.0,8.09
2012-04-15,120.375,-38.903,5150.0,7.79
2012-04-16,120.375,-38.903,5150.0,7.26
2012-04-17,120.375,-38.903,5150.0,6.63
2012-04-18,120.375,-38.903,5150.0,5.86
2012-04-19,120.375,-38.903,5150.0,5.0
2012-04-20,120.375,-38.903,5150.0,3.49
2012-04-21,120.375,-38.903,5150.0,1.88
2012-04-22,120.375,-38.903,5150.0,0.97
2012-04-23,120.375,-38.903,5150.0,0.23
2012-04-24,120.375,-38.903,5150.0,0.0
2012-04-25,120.375,-38.903,5150.0,0.0
2012-04-26,120.375,-38.903,5150.0,0.0
2012-04-27,120.375,-38.903,5150.0,0.0
