date,lon,lat,elev,snow
2011-11-01,120.715,-40.14,7300.0,-1.32
2011-11-02,120.715,-40.14,7300.0,-1.92
2011-11-03,120.715,-40.14,7300.0,
2011-11-04,120.715,-40.14,7300.0,
2011-11-05,120.715,-40.14,7300.0,
2011-11-06,120.715,-40.14,7300.0,
2011-11-07,120.715,-40.14,7300.0,
2011-11-08,120.715,-40.14,7300.0,
2011-11-09,120.715,-40.14,7300.0,
2011-11-10,120.715,-40.14,7300.0,0.12
2011-11-11,120.715,-40.14,7300.0,0.12
2011-11-12,120.715,-40.14,7300.0,0.12
2011-11-13,120.715,-40.14,7300.0,0.12
2011-11-14,120.715,-40.14,7300.0,0.12
2011-11-15,120.715,-40.14,7300.0,0.24
2011-11-16,120.715,-40.14,7300.0,0.12
2011-11-17,120.715,-40.14,7300.0,0.12
2011-11-18,120.715,-40.14,7300.0,0.12
2011-11-19,120.715,-40.14,7300.0,0.72
2011-11-20,120.715,-40.14,7300.0,1.2
2011-11-21,120.715,-40.14,7300.0,1.32
2011-11-22,120.715,-40.14,7300.0,1.32
2011-11-23,120.715,-40.14,7300.0,1.44
2011-11-24,120.715,-40.14,7300.0,1.44
2011-11-25,120.715,-40.14,7300.0,1.44
2011-11-26,120.715,-40.14,7300.0,1.68
2011-11-27,120.715,-40.14,7300.0,1.92
2011-11-28,120.715,-40.14,7300.0,2.04
2011-11-29,120.715,-40.14,7300.0,2.04
2011-11-30,120.715,-40.14,7300.0,2.04
2011-12-01,120.715,-40.14,7300.0,1.68
2011-12-02,120.715,-40.14,7300.0,1.68
2011-12-03,120.715,-40.14,7300.0,1.68
2011-12-04,120.715,-40.14,7300.0,1.56
2011-12-05,120.715,-40.14,7300.0,1.56
2011-12-06,120.715,-40.14,7300.0,1.56
2011-12-07,120.715,-40.14,7300.0,1.56
2011-12-08,120.715,-40.14,7300.0,1.56
2011-12-09,120.715,-40.14,7300.0,1.56
2011-12-10,120.715,-40.14,7300.0,1.44
2011-12-11,120.715,-40.14,7300.0,1.44
2011-12-12,120.715,-40.14,7300.0,1.32
2011-12-13,120.715,-40.14,7300.0,1.08
2011-12-14,120.715,-40.14,7300.0,1.2
2011-12-15,120.715,-40.14,7300.0,1.44
2011-12-16,120.715,-40.14,7300.0,1.32
2011-12-17,120.715,-40.14,7300.0,1.32
2011-12-18,120.715,-40.14,7300.0,1.44
2011-12-19,120.715,-40.14,7300.0,1.44
2011-12-20,120.715,-40.14,7300.0,1.2
2011-12-21,120.715,-40.14,7300.0,1.44
2011-12-22,120.715,-40.14,7300.0,1.08
2011-12-23,120.715,-40.14,7300.0,1.68
2011-12-24,120.715,-40.14,7300.0,1.8
2011-12-25,120.715,-40.14,7300.0,1.8
