date,lon,lat,elev,snow
2011-11-01,119.877,-38.032,6700.0,0.47
2011-11-02,119.877,-38.032,6700.0,0.43
2011-11-03,119.877,-38.032,6700.0,0.4
2011-11-04,119.877,-38.032,6700.0,1.01
2011-11-05,119.877,-38.032,6700.0,1.05
2011-11-06,119.877,-38.032,6700.0,1.49
2011-11-07,119.877,-38.032,6700.0,1.57
2011-11-08,119.877,-38.032,6700.0,1.57
2011-11-09,119.877,-38.032,6700.0,1.54
2011-11-10,119.877,-38.032,6700.0,1.52
2011-11-11,119.877,-38.032,6700.0,1.46
2011-11-12,119.877,-38.032,6700.0,1.7
2011-11-13,119.877,-38.032,6700.0,1.45
2011-11-14,119.877,-38.032,6700.0,1.19
2011-11-15,119.877,-38.032,6700.0,0.88
2011-11-16,119.877,-38.032,6700.0,0.78
2011-11-17,119.877,-38.032,6700.0,0.77
2011-11-18,119.877,-38.032,6700.0,0.77
2011-11-19,119.877,-38.032,6700.0,0.82
2011-11-20,119.877,-38.032,6700.0,0.9
2011-11-21,119.877,-38.032,6700.0,1.18
2011-11-22,119.877,-38.032,6700.0,1.25
2011-11-23,119.877,-38.032,6700.0,1.24
2011-11-24,119.877,-38.032,6700.0,1.2
2011-11-25,119.877,-38.032,6700.0,1.25
2011-11-26,119.877,-38.032,6700.0,0.99
2011-11-27,119.877,-38.032,6700.0,0.88
2011-11-28,119.877,-38.032,6700.0,0.85
2011-11-29,119.877,-38.032,6700.0,0.81
2011-11-30,119.877,-38.032,6700.0,0.8
2011-12-01,119.877,-38.032,6700.0,0.77
2011-12-02,119.877,-38.032,6700.0,1.68
2011-12-03,119.877,-38.032,6700.0,1.67
2011-12-04,119.877,-38.032,6700.0,1.65
2011-12-05,119.877,-38.032,6700.0,1.6
2011-12-06,119.877,-38.032,6700.0,1.58
2011-12-07,119.877,-38.032,6700.0,1.28
2011-12-08,119.877,-38.032,6700.0,1.18
2011-12-09,119.877,-38.032,6700.0,1.21
2011-12-10,119.877,-38.032,6700.0,1.27
2011-12-11,119.877,-38.032,6700.0,1.48
2011-12-12,119.877,-38.032,6700.0,1.3
